5119.104	657.304	1893.116
5599.477	820	1925
4499.937	638.962	1987.825
5802.024	680.37	2051.99
7520.917	788.65	2187.175
6328.988	760.8	1479.836
5485.592	824.642	2256.115
5394.927	850	2135
4764.038	855.538	2492.615
8436.862	889.03	2986.34
7415.618	776.325	2539.85
5824.209	764.439	2290.224
5023.733	701.231	2148.096
3702.53	306.615	971.769
5173.598	882.331	2168.365
5939.99	558.427	2207.337
3373.47	493.5	1488.676
2203.156	400.526	1032.844
5471.286	723.7	1988.412
5912.186	846.45	2452.4
